B07J2Z5DBM,Color: BLACK,0,4,"I'm one of the very, very few people who cannot use the apple air pods. No matter how hard I try, they fall out of my ear in less than a minute. I thought I would try a different brand, and when I put these in my ear, they fell out within seconds. I was about to give up, pack up the box, and send it back, but I decided to check out the instruction manual in case i was doing something wrong. I’m so happy I did. Turns out there were 4 sizes of plastic ear caps included with the earbuds. On my third try, the second smallest ones, I felt how i imagine Cinderella felt when she tried on the glass slipper. They were perfect and no matter how much I jumped up and down or shook my head, they stayed in place!The quality of sound is impeccable, nice highs and lows, with a decent amount of bass. Once I found the right match, the fit was extremely comfortable.I love these headphones, they have already changed my life for the better!","我是极少数不能使用苹果气荚的人之一。不管我怎么努力，它们不到一分钟就从我耳朵里掉了出来。我想我可以换个牌子，当我把它们放进耳朵里时，几秒钟就掉了。我正要放弃，收拾好盒子，寄回去，但我决定看看说明书，以防我做错了什么。我很高兴我做到了。结果发现，有4个大小的塑料耳罩包括在耳塞。在我的第三次尝试，第二次最小的尝试中，我感觉到灰姑娘试穿玻璃拖鞋时的感觉。他们是完美的，无论我跳上跳下或摇头，他们留在原地！音质无可挑剔，高音和低音都不错，低音也不错。一旦找到了合适的搭配，合身的感觉非常舒服。我喜欢这些耳机，它们已经改变了我的生活！
"
B07J2Z5DBM,Color: BLACK,0,4,"I'm one of the very, very few people who cannot use the apple air pods. No matter how hard I try, they fall out of my ear in less than a minute. I thought I would try a different brand, and when I put these in my ear, they fell out within seconds. I was about to give up, pack up the box, and send it back, but I decided to check out the instruction manual in case i was doing something wrong. I’m so happy I did. Turns out there were 4 sizes of plastic ear caps included with the earbuds. On my third try, the second smallest ones, I felt how i imagine Cinderella felt when she tried on the glass slipper. They were perfect and no matter how much I jumped up and down or shook my head, they stayed in place!The quality of sound is impeccable, nice highs and lows, with a decent amount of bass. Once I found the right match, the fit was extremely comfortable.I love these headphones, they have already changed my life for the better!","我是极少数不能使用苹果气荚的人之一。不管我怎么努力，它们不到一分钟就从我耳朵里掉了出来。我想我可以换个牌子，当我把它们放进耳朵里时，几秒钟就掉了。我正要放弃，收拾好盒子，寄回去，但我决定看看说明书，以防我做错了什么。我很高兴我做到了。结果发现，有4个大小的塑料耳罩包括在耳塞。在我的第三次尝试，第二次最小的尝试中，我感觉到灰姑娘试穿玻璃拖鞋时的感觉。他们是完美的，无论我跳上跳下或摇头，他们留在原地！音质无可挑剔，高音和低音都不错，低音也不错。一旦找到了合适的搭配，合身的感觉非常舒服。我喜欢这些耳机，它们已经改变了我的生活！
"
B07J2Z5DBM,Color: BLACK,0,5,"I was thoroughly impressed with the Tozo T10. The packaging was incredible, the build quality is top notch, and an amazing set of features for the price even if the price was twice as high. Wireless charging, IPX8 waterproofing, high quality 8mm sound driver, and bluetooth v5.0 are just a few of the high end features the T10's have to offer.Pairing them with my phone was too easy. All you have to do is take them out of the charging case and they are ready for pairing( just a quick note make sure you choose TOZO-T10-R, the right earbud is the primary). The bluetooth v5.0 mean they have a stronger connection and longer distance. I can leave them in my backpack and I am still connected up to 30 feet away. The clarity of the highs and the richness of the bass are of the quality level of the highest end earbuds. I have personally taken these into the shower, I wasn't actually showering at the time, both of the earbuds and the case itself are extremely water resistance. I was pleasantly surprised to find that I could use my T10s for a little over four hours and the charging case is good for four full recharges of the earbuds. Finally, I have to say the Qi wireless chargeable case is very handy. I can set my phone and earbud case on my Qi charging pad and I'm good to go. If you have never used wireless charging, you need to. All in all for the price I could not find a better earbud on the market.","我对Tozo T10印象深刻。包装令人难以置信，建造质量是一流的，一套惊人的功能，即使价格是两倍高的价格。无线充电、IPX8防水、高质量的8mm声音驱动程序和蓝牙v5.0只是T10必须提供的高端功能中的一部分，将它们与我的手机配对太容易了。你只需要把它们从充电箱里拿出来，就可以配对了（只需简单地说一句，确保你选择ZO-T10-R，右耳塞是主要的）。蓝牙v5.0意味着他们有更强的连接和更长的距离。我可以把它们放在我的背包里，我仍然可以连接到30英尺远的地方。高音的清晰度和低音的丰满度都是最高端耳塞的品质水平。我个人把这些带进了淋浴间，我当时并没有洗澡，耳塞和手机壳本身都是非常防水的。我惊喜地发现，我可以用我的T10手机充电四个多小时，而且充电箱可以为耳塞充电四次。最后，我要说的是，齐无线充电箱非常方便。我可以把手机和耳塞套放在我的充电板上，我可以走了。如果你从未使用过无线充电，你需要。总之，我在市场上找不到比这更好的耳塞了。
"
B07J2Z5DBM,Color: BLACK,0,5,"Every Christmas I usually have enough personal money to make an impulse purchase, usually in Electronics. This year, I wanted to upgrade the $20 pair of totally wireless sound (TWS) earbuds I had. They were good, but needed better sound to make them perfect.With a budget of about $100, I started off looking for something good from a known manufacturer (like Samsung, Jabra, etc.) There was just nothing out there in my price range. I couldn't see myself paying that kind of money from a brand I didn't know, so I started looking for a cheaper model. For around $50 I found 3-4 that looked good and reviews were good enough. I liked Anker's other Bluetooth earphones, so the Soundcore Liberty Lites were considered. With the good reviews and previous good ownership of Monoprice products the Monoprice IPX4s were looking good, too.Due diligence and a desire to be able to use one earbud at a time drive me to search Amazon's best rated under $50 TWS sets, and Tozo looked pretty good. While the buds are labeled L and R, they are both the same, and can be put into either ear. They come with 4 tips, and for the first time, I'm not using the largest ones. So if you have really big ear canals and find it hard to get tips that fit, you may find a good fit here.The sound won't knock Bose out of the water, but for the forty dollars I paid, it is good, and an outstanding upgrade from my $20 pair. It has nice bass, and well defined mids and highs.Battery time is right around 4 hours at low volume (I wear them at work as background noise). The travel case can charge one while the other is playing, so I don't find it hard to get through a work day with them. I like the charging case, too. It's well built, and can use a Qi wireless charger, which I don't care about really. There are 4 lights to tell you how charged it is. it closes and fits in a pocket. I can't tell you how many charges it will take, because I usually keep it plugged in.Pairing, once initially done, is easy. Just pull a bud off the charger and it will turn on and start looking for your paired device. Since I'm using one at a time, I find I need to turn the one I'm using off completely first, then get the other one. I paired them first together, and then separate. This is the best part of these for me, almost seamless use.All in all, very happy with the purchase. And I save up some money to get something else. I have already recommended these to people (my brother is not convinced, he has bone conducting headphones he likes). I do like them that much.","每年圣诞节，我通常都有足够的个人资金来进行冲动购买，通常是在电子产品领域。今年，我想升级20美元的全无线耳机。它们很好，但需要更好的声音才能使它们完美。预算约为100美元，我开始从一家知名制造商（如三星、雅布拉等）那里寻找一些好东西，但在我的价格范围内什么都没有。我看不到自己从一个我不知道的品牌那里花了那么多钱，所以我开始寻找一个更便宜的型号。50美元左右，我发现3-4看起来不错，评论也不错。我喜欢Anker的其他蓝牙耳机，所以考虑了Soundcore Liberty Lite。由于对Monoprice产品的良好评价和之前的良好所有权，Monoprice IPX4看起来也不错。尽职调查和一次只能使用一个耳塞的愿望驱使我搜索亚马逊最好的50美元以下的TWS套件，而Tozo看起来相当不错。当花蕾被标记为L和R时，它们都是一样的，并且可以放在两个耳朵里。它们有4个提示，我第一次不用最大的。所以如果你的耳道真的很大，很难找到合适的建议，你可能会在这里找到一个合适的。声音不会把Bose从水中打掉，但是我花了40美元，就很好了，而且比我20美元的一双升级得更好。它有很好的低音，清晰的中高音。在低音量下，电池时间大约为4小时（我在工作时戴着它们作为背景噪音）。旅行箱可以一边玩一边收费，所以我觉得和他们一起度过一个工作日并不难。我也喜欢充电箱。它的结构很好，可以使用一个Qi无线充电器，我真的不在乎。有4盏灯可以告诉你它的充电情况。它合上放在口袋里。我不能告诉你需要多少费用，因为我通常会把它插上电源。配对，一旦开始，很容易。只需拔下充电器的一个花蕾，它就会打开并开始寻找配对的设备。因为我一次使用一个，我发现我需要先完全关闭正在使用的那个，然后再使用另一个。我先把它们配对，然后分开。这对我来说是最好的一部分，几乎是无缝使用。总之，很高兴购买。我存了点钱去买别的东西。我已经把这些推荐给人们了（我弟弟不相信，他有他喜欢的骨导耳机）。我真的很喜欢他们。
"
B07J2Z5DBM,Color: BLACK,835,5,"Connected these to my fire stick, which is why I purchased it so I can watch tv while my husband is sleeping. The volume on the ToZo was extremely loud. I wasn’t able to adjust it not even with the tv or fire stick remote. The volume can only be controlled when connected to your phone or tablet. I bought this on Prime Day thinking I was getting a good deal and Paid $49.99 with $3 off but found out other purchase this for around $25/$30. Two stars because they work find when connected to a phone or table but that’s not what I purchased them for.UPDATE REVIEW...This is an update. TOZO Customer service is wonderful they reached out to me to rectify the issue. They issued another TOZO Bluetooth. The previous one works great with my devices just not with my smart tv. Haven’t tried the new one yet but Will keep you posted.  Thanks TOZO","把这些连接到我的火棍上，这就是为什么我买了它，这样我就可以在我丈夫睡觉的时候看电视。玩具曲的音量非常大。我不能调整它，即使是用电视或消防棒遥控器。只有连接到手机或平板电脑时才能控制音量。我在黄金日买的这个，以为我得到了一个好的交易，支付了49.99美元和3美元的折扣，但发现其他购买这个大约25美元/30美元。两颗星，因为他们的工作找到时，连接到一个电话或表，但这不是我买他们的目的。更新审查…这是一个更新。TOZO的客户服务很好，他们主动找我来解决这个问题。他们又发布了一个TOZO蓝牙。前一个很适合我的设备，只是不适合我的智能电视。还没试过新的，但会随时通知你的。多亏了佐
"
B07J2Z5DBM,Color: BLACK,923,5,"i purchased the TOZO T10 wireless earbuds to workout in the pool as they were one of the few IPX8 sets available and definitely the most reasonable.  For the price, i didnt expect that much, but I was blown away by the sound quality.... crystal clear with velvety bass tones.  Reception distance was really good, there was no loss in quality at the far end of the pool.  Good to know that if I accidentally drop one in the water or it were to fall out of my ear, I can scoop it back up and keep going.  But it is doubtful that will happen as the fit is tight but comfortable. Very pleased with my purchase.  The only negative thing about this buying these is that my husband is impressed as well, so it looks like I will have to buy another pair for him to use while he is out on his kayak.  He isn't getting mine. :-)","我买了TOZO T10无线耳塞在泳池里锻炼，因为它们是为数不多的IPX8套件之一，绝对是最合理的。价格方面，我没想到会有那么高，但音质让我大吃一惊。。。。水晶般清澈，天鹅绒般的低音。接待距离真的很好，泳池的远端没有质量损失。很高兴知道如果我不小心把一个掉到水里或者它从我的耳朵里掉了出来，我可以把它舀回去继续走。但这是怀疑会发生的，因为适合是紧的，但舒适。对我的购买非常满意。买这双鞋唯一的坏处就是我丈夫也印象深刻，所以看来我得再给他买一双，让他在皮划艇上使用。他没有得到我的。:-)
"
B07J2Z5DBM,Color: BLACK,689,5,"I absolutely love these earbuds!  I was looking at Samsung's offering since I just upgraded to a Note 9.  However,  the Tozo earbuds had much better reviews and are $100 cheaper.In the box:Very good packaging2 wireless earbuds clearly labeled for left and right.1 charging case1 pair of the smaller rubber covers and a pair of larger ones in addition to the ones included on the earbuds themselves.A 1 year extended warranty card (must activate within 14 days of receipt) - easy process using the provided car code!Detailed instructionsThe earbuds pair quickly and easily to each other and to my Note 9 with voice prompts letting you know when each is paired.  You also get a voice notification for incoming calls and when hanging up a call.The buttons are pretty tactile, however you do have to give them a bit of force.  This does help in mitigating erroneous button presses though.The earbuds fit my ears out of the box but come with various sizes so you can get the perfect fit for you.I haven't done a complete workout with these but I have worn them for hours during moderate activity and they haven't fallen out of my ears.The battery life is amazing!  I've used these for hours and they only got down to 80%.  The case conveniently charges the earbuds when they're not in use and I've only had to charge the case once after a few days use.The case itself is a little on the large side but I'll take that trade off for the amazing battery life it delivers! Although I can comfortably carry these in my pocket (I'm 6'3 and have deep Jean pockets), most might opt to carry these in a gym or laptop bag.The sound quality is decent given the price with lots of bass although I usually prefer a ""flat"" signal.  However,  I use the PI music app from the Play store which has a decent EQ so I just flatten out the signal there.  You'll definitely want to be careful not to listen to these with the volume cranked all the way up as they can get pretty loud.The range is top notch!  I think I read these are supposed to work up to 10 meters away from the paired device but I've gone further without any drop in reception.These earbuds are rated IPX8 which means they can get wet but you don't want to submerge them in water.  I've had these on in the rain with no issues.Overall,  you won't be disappointed with your purchase!  These are high quality wireless earbuds! Enjoy your music and your savings!","我绝对喜欢这些耳塞！我在看三星的产品，因为我刚刚升级到一个注9。不过，Tozo耳塞的评价要好得多，而且价格便宜100美元。包装盒内：非常好的包装2个无线耳塞，左右两侧都有清晰的标签。1个充电箱1对较小的橡胶盖和一对较大的，除了耳塞本身的外。一张1年的延长保修卡（必须在14年内激活收到日期）-使用提供的汽车代码轻松处理！详细说明耳塞可以快速轻松地配对，我的注释9中有语音提示，让您知道每一个耳塞何时配对。当你接到来电或挂断电话时，你也会收到语音通知。这些按钮触感很好，但是你必须给它们一点力量。不过，这确实有助于减少误按按钮的情况。耳塞适合我的耳朵，但大小不一，这样你就可以得到最适合你的耳塞。我还没有用这些耳塞做过完整的锻炼，但我在适度活动中戴了好几个小时，它们还没有从我的耳朵里掉出来。电池寿命惊人！我已经用了好几个小时了，它们只降到了80%。当耳塞不在使用的时候，它可以方便地为耳塞充电，而且我只需要在使用几天后为它充电一次。耳塞本身有点大，但我会用它提供的惊人的电池寿命来换取它！虽然我可以很舒服地把这些放在口袋里（我6尺3寸，有很深的牛仔裤口袋），但大多数人可能会选择把它们放在健身房或笔记本电脑包里。考虑到有很多低音的价格，音质还算不错，尽管我通常更喜欢“平”的信号。不过，我使用的是来自Play store的PI音乐应用程序，它有一个不错的EQ，所以我只是把那里的信号调平。你一定要小心，不要把音量一直调高，因为它们会变得很响。范围是一流的！我想我读到的这些耳塞应该在离配对设备10米远的地方工作，但是我没有任何接收信号下降。这些耳塞的等级是IPX8，这意味着它们可能会被弄湿，但你不想把它们浸入水中。我在雨中买的这些没有问题。总的来说，你不会对你的购买感到失望！这些是高品质的无线耳塞！享受你的音乐和存款吧！
"
B07J2Z5DBM,Color: BLACK,709,5,"These earbuds are amazing quality for an amazing price. They have great sound quality and are very comfortable. My ears are small so it is difficult to find comfortable earbuds, but these are great and have 4 different sizes for all ears.","这些耳塞质量惊人，价格惊人。它们的音质很好，而且非常舒适。我的耳朵很小，所以很难找到舒适的耳塞，但这些耳塞很好，有4种不同大小的所有耳朵。
"
B07J2Z5DBM,Color: BLACK,585,5,I'm quite happy with my new TOZO T10 so far.  The sound quality is great and the bass is good which was my biggest concern when searching for the best ones on Amazon. I'm glad a lot of reviewers mentioned about the bass quality.  It's good but not as good as my corded Scosche earyphones that i've been enjoying for years.  Then again without having the cord is wonderful and an excellent trade off.  Longer will I have to struggle with the cord getting caught on the workout machines at the gym.  Just only had it for 2 days and so far so good.  Not sure about the battery life yet so i've given it 4 stars but may renew my review later.  This being my first time with a wireless earbuds I have to say i'm pretty pleased with everything so far. I would recommend this as it is a reasonable price for what it is.,"到目前为止，我对我的新款TOZO T10相当满意。音质很好，低音很好，这是我在亚马逊搜索最好的音质时最担心的。我很高兴很多评论家提到了低音的质量。它很好，但不如我多年来一直喜欢的那种带绳的烤饼耳机。再没有绳子是一个很好的交换。我还要花更长的时间才能在健身房的健身器材上挣扎。只吃了两天就好了。还不确定电池的寿命，所以我已经给了它4星，但可能会更新我的审查后。这是我第一次用无线耳机，我不得不说我对目前为止的一切都很满意。我推荐这个，因为这是一个合理的价格。
"
B07J2Z5DBM,Color: BLACK,533,5,"I researched Bluetooth earbuds for several weeks.  There are so many options and so many claims.  Reading the reviews and questions on this product, I decided to give them a try.  They had EVERYTHING that I wanted in wireless earbuds.  I wanted great sound, a charging case that could be charged with USB as well as being charged on a wireless charger, the option of using just one earbud (left or right) for phone calls, great usage time, quick charge time and good range.  Also, as with any purchase I make, I look for Seller feedback when there is a problem or defect.  These earbuds check everything on my list.  I have put them through the gambit and they met or exceeded my expectations.  They easily connect to my iPhone XR.  They effortlessly connect to each other for really good stereo sound.  They have a range of 30-35 feet in my home.  You can use the Left or Right earbud by itself.  They have a very good length of charge.  Although I don't listen to music all day long (so I can't comment on the length of time they will stay charged for a whole day of music), but I have listened to a couple of hours and used for phone calls all day long and didn't need to recharge them.  They are extremely comfortable.  I have gone to bed and discovered that I still had one in my ear.  The only problem I have had with them is that I have extremely small ear canals.  I had to purchase a set of XS ear tips (SpinFit CP100-SS 3.8mm here on Amazon).  This is no slight to these earbuds though, most people will be completely satisfied with the multiple sizes provided with the earbuds.  I would and have recommended this product to everyone.","我研究了几个星期的蓝牙耳机。有这么多的选择和这么多的要求。读了关于这个产品的评论和问题，我决定试一试。他们有我想要的无线耳机。我想要很棒的声音，一个可以用USB充电的充电箱，也可以用无线充电器充电，可以选择只使用一个耳塞（左或右）打电话，很好的使用时间，很快的充电时间和范围。此外，与我所做的任何购买一样，当有问题或缺陷时，我会寻找卖家的反馈。这些耳塞检查我名单上的所有东西。我已经让他们通过了这个游戏，他们达到或超过了我的期望。它们很容易连接到我的iPhone XR。他们毫不费力地相互连接，获得真正好的立体声效果。他们在我家有30-35英尺的范围。你可以自己用左耳或右耳。它们的充电时间很长。虽然我不整天听音乐（所以我不能评论他们一整天的音乐收费时间的长短），但我听了几个小时的音乐，整天都在打电话，不需要给他们充电。它们非常舒适。我已经上床睡觉了，发现我耳朵里还有一个。我唯一的问题是我的耳道非常小。我不得不购买一套XS耳尖（SpinFit CP100-SS 3.8毫米，亚马逊网站）。不过，这对这些耳塞来说并不小，大多数人都会对耳塞提供的多种尺寸感到完全满意。我会向所有人推荐这个产品。
"
B07J2Z5DBM,Color: BLACK,534,5,"UPDATE:TOZO is sending a new set to see if the right channel was the problem. They are trying very hard to please me, including offering a full refund (return unnecessary). I opted to try the new buds because I really like the sound and how well they stay in my ears.----------------TOZO sent me a new left channel earbud when I told them about the problem with it dropping out. Only took a week to get the new one! After resetting the earbuds according to their directions, the newly reset left channel continued to drop out like the old one. It's possible that the problem is with the right bud, but they only sent the left. Most likely it's a bad design that only works for some people in some environments.After some research it would appear that it is rare for bluetooth headphones to work right all the time, so Tozo is not unique in this aspect. I've read that Bose makes some that work, but the reviews on Amazon belie that. Since I own a set of Apple AirPods, and they work great, I know it's possible to design something that functions properly, electronically (AirPods slip out and are not water resistant).There are several reasons why wireless earbuds might drop out on the left channel, but all revolve around the signal. Bluetooth transmits the left and right channels to the right bud (master), and then the right bud sends the left channel to the left bud (slave) via another bluetooth channel. Since most heads tend to attenuate the signal, very little signal gets through skin, skull, brain, and blood. It's better to get the antennas outside the ear so the signal can go around the head, so to speak. I suspect Apple figured that out and put the antenna in that little stem that hangs out of the ear.It's sad that these TOZO earbuds don't work worth a darn since they sound rather good for bluetooth audio from an MP3 file, and wireless bluetooth is so convenient when out running, cycling, etc. So now it's back to the Apple AirPods that slip out of my ears. Ugh!","更新：TOZO正在发送一个新的集合，看看是否是正确的频道出了问题。他们正在努力取悦我，包括提供全额退款（不需要退货）。我选择尝试新的耳塞，因为我真的很喜欢它的声音和它们在我耳朵里的感觉。———————————————————————————————————————————————————————————————————————————。只花了一个星期就拿到新的！在根据耳塞的方向重新设置耳塞后，新设置的左声道继续像旧的一样脱落。有可能是右芽出了问题，但他们只派左芽。很可能这是一个糟糕的设计，只适用于某些环境中的某些人。经过一些研究，似乎蓝牙耳机很少能一直正常工作，所以Tozo在这方面并不独特。我读过Bose做了一些有用的东西，但是亚马逊的评论却不这么认为。因为我有一套苹果AirPods，而且它们工作得很好，所以我知道可以设计一些功能正常的电子产品（AirPods滑出，不防水）。无线耳机可能会从左声道掉出来，但都是围绕信号的。蓝牙将左声道和右声道传输到右声道（主），然后右声道通过另一个蓝牙声道将左声道发送到左声道（从）。由于大多数头部倾向于减弱信号，很少有信号通过皮肤、头骨、大脑和血液。可以说，最好把天线放在耳朵外面，这样信号就可以绕过头部。我怀疑苹果公司发现了这一点，并把天线放在了挂在耳朵外面的那根小茎上。很遗憾，这些TOZO耳塞根本不管用，因为它们听起来很适合MP3文件中的蓝牙音频，而且无线蓝牙在外出跑步、骑自行车等时也很方便。所以现在又回到了苹果的AirPods上，它从耳朵里滑了出来我的耳朵。啊！
"
B07J2Z5DBM,Color: BLACK,577,5,"My previous set of bluetooth headphones had lost their ability to hold a charge, so I looked at buying new ones. I was only looking for something which would have decent sound quality and reasonable isolation, and something which would have better battery life. These were on sale, so I decided to give them a try.Not only do these fit incredibly comfortably, but the sound quality is very good. There's a tiny amount of background hiss (as is typical for actively powered headphones) but it's low enough that it doesn't interfere with my enjoyment of the music, and it does serve a purpose in letting me know they're turned on.The controls on the earbuds themselves could be a little better; I wish there were some way of controlling the volume and skipping music tracks, but it only has play/pause and an assortment of call controls.Unlike my previous earbuds, these don't play an audio indication whenever the music track changes, which is good (that was really annoying). Rather than playing little jingles on connect/disconnect, a voice speaks in English. I'd rather have a little tone but the voice prompts are pretty okay too.I also tried recording a voice memo using the microphone, and while the signal level was a bit low (meaning I might come through a bit quietly on a phone call) the sound quality was fine, and surprising considering the microphone is physically in my ear. It might have trouble dealing with background noise. We'll see.The little charging/carrying case is nicely designed. It's a bit big compared to the Apple AirPods, but it has enough battery to charge the earbuds 4 times, and it also itself can be charged wirelessly or via USB. Which is something the AirPods still can't do.All in all these are great little earbuds and are well worth the money. Even at their normal price they're orders of magnitudes less expensive than the AirPods or the Jabra Elite 65t, too.","我以前的蓝牙耳机已经失去了充电能力，所以我考虑买新的。我只想找一些有良好的音质和合理的隔音效果，以及一些电池寿命更好的东西。这些是特价的，所以我决定试一试，不仅合身舒适，而且音质也很好。有少量的背景嘶嘶声（这是主动式耳机的典型特征），但它足够低，不会影响我对音乐的欣赏，而且它确实有一个目的，就是让我知道它们已经打开了。耳塞上的控制装置本身可能会好一点；我希望有某种方法可以控制音量跳过音乐曲目，但它只有播放/暂停和各种呼叫控制。与我以前的耳塞不同，这些耳塞在音乐曲目改变时不会播放音频指示，这很好（真的很烦人）。语音不是在连接/断开连接时播放小铃声，而是用英语说话。我宁愿有一点音调，但语音提示也很好。我还试着用麦克风录制语音备忘，虽然信号电平有点低（意味着我可能会在电话中安静地通过），但音质很好，而且考虑到麦克风在我的耳朵里，令人惊讶。它可能无法处理背景噪音。我们拭目以待。这个小小的充电/携带箱设计得很好。与苹果AirPods相比，它有点大，但它有足够的电池为耳塞充电4次，而且它本身也可以通过无线或USB充电。这是AirPods仍然做不到的事情。所有这些都是伟大的小耳塞，非常值得钱。即使按正常价格，它们的数量级也比AirPods或Jabra Elite 65t便宜。
"
